1951,fortune,19
681,glass,19
1214,deal,19
9247,burke,18
1878,larger,18
888,surprise,18
6357,believed,18
1333,faced,18
6537,designed,18
8481,thirteen,18
1355,witness,18
6332,crisis,18
7943,provisions,18
2524,sense,18
7076,banking,18
486,dreadful,18
8441,homes,18
2987,angry,18
1625,alarm,18
222,noble,18
3021,alive,18
1891,similar,18
9979,sovereignty,18
2835,worn,18
919,grand,18
4428,january,18
1133,bedroom,18
10298,authorized,18
825,seat,18
10431,treasury,18
8252,1865,18
2248,pen,18
169,title,18
6803,advanced,18
2691,stand,18
2088,foot,18
1846,judicial,18
2714,weary,18
2761,cloth,18
2852,feel,18
2980,de,18
9052,section,18
8068,wars,18
8139,ministers,18
517,sole,18
1939,shook,18
10510,failure,18
2027,april,18
255,machine,18
3234,fourteenth,18
8336,grants,18
5233,previous,18
2330,knowledge,18
1306,sovereign,18
8259,taxation,18
635,writing,18
6614,scale,18
1057,provinces,18
2856,race,18
1164,garden,18
7915,distribution,18
3555,violence,18
7913,agents,18
51,image,18
8967,significance,18
11647,hamiltons,18
68,cattle,18
10017,denounced,18
4467,unable,18
7920,references,18
1429,ordinary,18
6493,payment,18
7006,minister,18
1873,narrative,18
9672,samuel,18
864,confess,18
3069,school,18
10292,enforcement,18
8843,monarchy,18
32,theyre,18
584,thick,18
1763,evil,18
8324,legislation,18
8496,ties,18
3852,finding,18
597,quarter,18
126,copyright,18
9509,applied,18
1887,lips,18
8473,privileges,17
1799,ring,17
6360,composed,17
8237,1861,17
8904,judges,17
2751,pale,17
4066,combined,17
12055,presidents,17
2799,settle,17
740,sit,17
588,lying,17
4392,bar,17
4783,germans,17
5663,geese,17
1068,handed,17
4684,laying,17
856,excuse,17
9322,navy,17
2853,spent,17
3780,dignity,17
3748,newspapers,17
3509,hatherley,17
2806,curious,17
3367,allowed,17
7835,approved,17
2328,30,17
11530,ratified,17
1084,afternoon,17
2155,wooden,17
4184,skill,17
4543,safety,17
814,resolution,17
3898,horror,17
6343,province,17
2337,month,17
2685,presence,17
6397,qualifications,17
2690,unless,17
1186,wall,17
10584,countrymen,17
4515,undoubtedly,17
1276,pulled,17
8790,consent,17
4800,college,17
1695,key,17
8568,drafted,17
10206,draft,17
3542,actually,17
9169,coman,17
3190,describe,17
8750,finance,17
147,information,17
484,walk,17
12549,andrew,17
7289,excluded,17
1009,attempts,17
411,twice,17
7359,schools,17
3041,uncle,17
221,thumb,17
5672,establish,17
2263,loss,17
3126,treated,17
6618,destined,17
4100,attacked,17
8354,dispute,17
634,examined,17
2454,branch,17
5895,estates,17
664,glance,17
6505,secretary,17
1885,anxious,17
1811,threatened,17
1518,bear,17
9697,claims,17
2061,cellar,16
1314,twelve,16
3501,opportunity,16
3112,passion,16
5540,december,16
10115,manufacturers,16
1390,breaking,16
1623,figures,16
3040,separate,16
242,irene,16
7924,proprietary,16
3701,aroused,16
7782,arkansas,16
3136,doors,16
9145,invasion,16
2914,test,16
572,frequently,16
4678,classes,16
3166,respect,16
10176,outcome,16
999,mad,16
1032,strict,16
541,top,16
8519,institution,16
6122,modern,16
1813,beaten,16
9326,interference,16
8078,diplomacy,16
3585,retained,16
4644,branches,16
7794,michigan,16
1053,progress,16
1548,centre,16
3645,consider,16
3170,pressed,16
8115,colonization,16
8546,followers,16
202,iv,16
243,adler,16
702,comes,16
405,lit,16
3870,helped,16
1899,newspaper,16
430,hot,16
3080,circle,16
2218,conditions,16
5783,commission,16
12323,lincolns,16
334,keen,16
2515,stop,16
4791,atlantic,16
228,copper,16
547,active,16
2325,concerned,16
2013,offices,16
3371,insisted,16
7760,july,16
479,burned,16
3404,rate,16
512,caused,16
2417,judgment,16
7669,assembled,16
2480,smiling,16
9276,raw,16
4302,plantation,16
13488,emancipation,16
2993,merchant,16
1857,somewhat,16
4293,planter,16
1169,lock,16
5216,dressing,16
7840,organization,16
2431,traffic,16
1502,size,16
7292,limited,16
203,boscombe,16
927,accustomed,16
4344,india,16
1903,thrust,16
2189,filled,16
7942,honor,16
11842,napoleon,16
772,shoulders,16
8418,supported,16
1239,probably,16
4012,map,16
285,throw,16
6073,prices,16
2559,yard,16
1979,addition,16
2800,expense,16
9073,farmer,16
2855,existence,16
1331,dropped,16
8782,citizen,16
2565,dog,16
1341,whispered,16
1614,mouth,16
8043,widely,16
8035,subjects,16
5668,prosperity,16
746,immediately,16
2842,discovered,15
9920,declare,15
1950,amount,15
2634,striking,15
866,aware,15
1860,effects,15
194,scandal,15
501,inside,15
10807,surrender,15
8216,drift,15
445,armchair,15
11876,electoral,15
3803,county,15
10064,enacted,15
1850,conventions,15
11807,presidential,15
5364,poured,15
8968,tenure,15
1093,inquiry,15
6132,firmly,15
3365,fair,15
549,profession,15
333,energy,15
2595,raising,15
1863,effort,15
4322,representative,15
1178,closely,15
2090,didnt,15
1657,advantage,15
8647,regions,15
6724,san,15
3466,list,15
8044,naval,15
1024,ruin,15
3565,arrested,15
5622,learning,15
441,spoken,15
1038,steel,15
8145,reform,15
1711,hopes,15
1159,sympathy,15
1704,wonder,15
4513,page,15
7663,meeting,15
4277,openshaw,15
1441,remain,15
4294,florida,15
633,carefully,15
10042,enforce,15
4138,bond,15
6822,mountains,15
2039,learn,15
465,fancy,15
5347,won,15
1230,evidently,15
9500,abolished,15
1877,connected,15
931,putting,15
7522,toller,15
1047,monday,15
4451,command,15
971,imperial,15
1358,saved,15
8701,patriot,15
9696,rebellion,15
630,suit,15
3945,eager,15
11378,1787,15
2146,stream,15
3573,coroner,15
3388,meetings,15
5317,execution,15
7177,considered,15
11998,southwest,15
312,establishment,15
2331,gained,15
12651,candidates,15
1601,waited,15
9908,defeat,15
2728,yellow,15
4563,solution,15
10233,tories,15
3792,flung,15
10337,patriots,15
6363,collected,15
1868,otherwise,15
4771,vessels,15
6046,agricultural,15
1581,rough,14
3882,replied,14
3638,anger,14
3754,concern,14
5036,attempted,14
5853,basis,14
4835,den,14
1735,cross,14
6811,offer,14
9337,transportation,14
3135,bringing,14
1590,principal,14
5269,charged,14
7692,based,14
1433,fitted,14
7066,fighting,14
8994,experiment,14
3517,equality,14
1076,wood,14
943,familiar,14
8012,route,14
576,hundreds,14
3630,jury,14
7904,express,14
1776,empty,14
1195,dozen,14
9997,conferred,14
1800,slipped,14
4479,begun,14
1710,shoulder,14
13905,underwood,14
1431,smoke,14
387,journey,14
3445,revealed,14
1402,discuss,14
2038,wages,14
986,purposes,14
8076,civilization,14
7810,wisconsin,14
8869,importation,14
2320,issues,14
3934,boundary,14
3907,beneath,14
562,instance,14
9956,afterward,14
3506,proprietor,14
9367,controversy,14
1424,formidable,14
3123,hotel,14
1541,quarrel,14
4631,individual,14
139,remove,14
8726,council,14
8010,criticism,14
4764,career,14
3303,appointment,14
3949,trace,14
2566,wild,14
1629,arm,14
3418,swift,14
291,instrument,14
5838,roylott,14
1059,expenses,14
1205,lives,14
1792,successful,14
9074,forests,14
396,associated,14
690,precisely,14
631,theories,14
386,returning,14
8858,traders,14
2742,edge,14
1771,wished,14
3376,covered,14
11151,hero,14
8462,proprietors,14
2556,crop,14
12675,presidency,14
8897,economy,14
1039,beautiful,14
13688,davis,14
1672,responded,14
3359,enjoyed,14
3525,june,14
1446,disappeared,14
3000,trying,14
8450,laborers,14
8737,conquest,14
8419,armies,14
8157,foundations,14
682,factories,14
569,throwing,14
124,15,14
8698,neighbors,14
2044,assistant,14
11435,electors,14
4511,destruction,14
3024,fifteen,14
1616,gentlemen,14
823,uncertain,14
3046,paying,14
3736,difficulty,14
3966,envelope,14
741,slow,14
8910,fiske,14
12837,annexation,14
4509,particular,14
8398,center,14
6152,ventilator,14
536,mark,14
10094,rates,14
1519,besides,14
2558,scotland,14
3396,permanent,14
743,stairs,14
1767,walking,14
3209,traces,14
4404,14,14
1088,shortly,14
3976,holding,14
8116,peoples,14
8464,trading,14
3800,deadly,14
4061,beard,13
1956,developed,13
8778,feudal,13
7207,facing,13
7740,conservative,13
9395,arts,13
3005,astonishment,13
3258,solid,13
1693,stopped,13
2924,writers,13
1034,shadow,13
9529,favorable,13
3710,severe,13
4155,condemned,13
1385,busy,13
7939,program,13
5089,horrible,13
5442,restored,13
495,notice,13
11140,jay,13
680,numerous,13
4679,community,13
4268,major,13
9149,daniel,13
828,occasionally,13
9030,claimed,13
2780,touch,13
3072,fit,13
8230,restoration,13
973,retired,13
3688,enemies,13
1277,watch,13
10344,committees,13
